source,target,source_genesymbol,target_genesymbol,is_directed,is_stimulation,is_inhibition,consensus_direction,consensus_stimulation,consensus_inhibition,curation_effort,references,sources,n_sources,n_primary_sources,n_references,references_stripped
Q9Y261,P43699,FOXA2,NKX2-1,True,True,False,True,True,False,3,CollecTRI:23358112;DoRothEA:23358112;TRRUST:23358112,ARACNe-GTEx_DoRothEA;CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,6,3,1,23358112
Q9Y261,O00482,FOXA2,NR5A2,True,True,False,True,True,False,3,CollecTRI:11595170;DoRothEA:11595170;TRRUST:11595170,CollecTRI;DoRothEA;GEREDB_CollecTRI;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,6,3,1,11595170
Q9Y261,P26367,FOXA2,PAX6,True,False,True,True,False,True,3,CollecTRI:22911885;DoRothEA:22911885;TRRUST:22911885,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,22911885
Q9Y261,P01008,FOXA2,SERPINC1,True,False,True,True,False,True,3,CollecTRI:8910619;DoRothEA:8910619;TRRUST:8910619,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,8910619
Q9Y261,Q9NQB0,FOXA2,TCF7L2,True,True,False,True,True,False,3,CollecTRI:22951069;DoRothEA:22951069;TRRUST:22951069,CollecTRI;DoRothEA;ReMap_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,6,3,1,22951069
Q9Y261,P04155,FOXA2,TFF1,True,True,False,True,True,False,3,CollecTRI:10073575;DoRothEA:10073575;TRRUST:10073575,ARACNe-GTEx_DoRothEA;CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,6,3,1,10073575
P55318,P24462,FOXA3,CYP3A7,True,True,False,True,True,False,3,CollecTRI:19706729;DoRothEA:19706729;TRRUST:19706729,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,19706729
Q99958,O15123,FOXC2,ANGPT2,True,True,False,True,True,False,4,CollecTRI:18621714;CollecTRI:20213583;DoRothEA:20213583;TRRUST:20213583,CollecTRI;DoRothEA;GEREDB_CollecTRI;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,6,3,2,18621714;20213583
Q9UJU5,Q96F07,FOXD3,CYFIP2,True,True,False,True,True,False,3,CollecTRI:23058321;DoRothEA:23058321;TRRUST:23058321,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,23058321
Q9UJU5,P10826,FOXD3,RARB,True,True,False,True,True,False,3,CollecTRI:23058321;DoRothEA:23058321;TRRUST:23058321,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,23058321
O00358,P28360,FOXE1,MSX1,True,True,False,True,True,False,3,CollecTRI:21177256;DoRothEA:21177256;TRRUST:21177256,CollecTRI;DoRothEA;SIGNOR_CollecTRI;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,6,3,1,21177256
Q12946,P12830,FOXF1,CDH1,True,True,False,True,True,False,3,CollecTRI:24186199;DoRothEA:24186199;TRRUST:24186199,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,24186199
Q12947,Q13145,FOXF2,BAMBI,True,True,False,True,True,False,3,CollecTRI:19562724;DoRothEA:19562724;TRRUST:19562724,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,19562724
Q12947,P48061,FOXF2,CXCL12,True,True,False,True,True,False,3,CollecTRI:19562724;DoRothEA:19562724;TRRUST:19562724,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,19562724
Q12947,P05556,FOXF2,ITGB1,True,False,True,True,False,True,3,CollecTRI:19562724;DoRothEA:19562724;TRRUST:19562724,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,19562724
Q12947,P04732,FOXF2,MT1E,True,False,True,True,False,True,3,CollecTRI:19562724;DoRothEA:19562724;TRRUST:19562724,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,19562724
Q12947,P04733,FOXF2,MT1F,True,False,True,True,False,True,3,CollecTRI:19562724;DoRothEA:19562724;TRRUST:19562724,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,19562724
Q12947,P04085,FOXF2,PDGFA,True,False,True,True,False,True,3,CollecTRI:19562724;DoRothEA:19562724;TRRUST:19562724,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,19562724
Q12947,Q13046,FOXF2,PSG7,True,False,True,True,False,True,3,CollecTRI:19562724;DoRothEA:19562724;TRRUST:19562724,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,19562724
Q12947,Q9Y6W5,FOXF2,WASF2,True,True,False,True,True,False,3,CollecTRI:19562724;DoRothEA:19562724;TRRUST:19562724,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,19562724
P55316,P38936,FOXG1,CDKN1A,True,False,True,True,False,True,4,CollecTRI:17522785;CollecTRI:19755996;DoRothEA:19755996;TRRUST:19755996,CollecTRI;DoRothEA;GEREDB_CollecTRI;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,6,3,2,17522785;19755996
O75593,P10275,FOXH1,AR,True,False,True,True,False,True,3,CollecTRI:16120611;DoRothEA:16120611;TRRUST:16120611,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,16120611
O75593,P49711,FOXH1,CTCF,True,True,False,True,True,False,3,CollecTRI:19956589;DoRothEA:19956589;TRRUST:19956589,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,19956589
Q92949,Q8IZT6,FOXJ1,ASPM,True,True,False,True,True,False,3,CollecTRI:16809635;DoRothEA:16809635;TRRUST:16809635,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,16809635
Q01167,Q96ST3,FOXK2,SIN3A,True,True,False,True,True,False,3,CollecTRI:24748658;DoRothEA:24748658;TRRUST:24748658,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,24748658
P58012,Q96EB6,FOXL2,SIRT1,True,True,False,True,True,False,3,CollecTRI:19010791;DoRothEA:19010791;TRRUST:19010791,CollecTRI;DoRothEA;SIGNOR_CollecTRI;TFe_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,7,3,1,19010791
Q08050,P10275,FOXM1,AR,True,True,False,True,True,False,3,CollecTRI:24583551;DoRothEA:24583551;TRRUST:24583551,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,24583551
Q08050,Q9BX63,FOXM1,BRIP1,True,True,False,True,True,False,3,CollecTRI:23108394;DoRothEA:23108394;TRRUST:23108394,ARACNe-GTEx_DoRothEA;CollecTRI;DoRothEA;ReMap_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,7,3,1,23108394
Q08050,P78543,FOXM1,BTG2,True,True,False,True,True,False,3,CollecTRI:19615363;DoRothEA:19615363;TRRUST:19615363,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,19615363
Q08050,P30305,FOXM1,CDC25B,True,True,False,True,True,False,3,CollecTRI:19276163;DoRothEA:19276163;TRRUST:19276163,CollecTRI;DoRothEA;ReMap_DoRothEA;TFe_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,7,3,1,19276163
Q08050,P02675,FOXM1,FGB,True,False,True,True,False,True,3,CollecTRI:15737987;DoRothEA:15737987;TRRUST:15737987,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,15737987
Q08050,P49765,FOXM1,VEGFB,True,True,False,True,True,False,3,CollecTRI:21860419;DoRothEA:21860419;TRRUST:21860419,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,21860419
O15353,Q86SJ6,FOXN1,DSG4,True,False,True,True,False,True,3,CollecTRI:19683850;DoRothEA:19683850;TRRUST:19683850,CollecTRI;DoRothEA;GEREDB_CollecTRI;SIGNOR_CollecTRI;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,7,3,1,19683850
Q96NZ1,Q9BZ23,FOXN4,PANK2,True,True,False,True,True,False,3,CollecTRI:20603201;DoRothEA:20603201;TRRUST:20603201,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,20603201
P10275,Q12778,AR,FOXO1,True,False,False,False,False,False,1,HTRIdb:20610535,HTRIdb,1,1,1,20610535
Q12778,P10275,FOXO1,AR,True,False,True,True,False,True,3,CollecTRI:19074551;DoRothEA:19074551;TRRUST:19074551,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,19074551
Q12778,Q9Y4Z2,FOXO1,NEUROG3,True,True,False,True,True,False,3,CollecTRI:20033803;DoRothEA:20033803;TRRUST:20033803,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,20033803
Q12778,P78426,FOXO1,NKX6-1,True,True,False,True,True,False,3,CollecTRI:20033803;DoRothEA:20033803;TRRUST:20033803,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,20033803
Q12778,Q9UBE8,FOXO1,NLK,True,True,False,True,True,False,3,CollecTRI:23144700;DoRothEA:23144700;TRRUST:23144700,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,23144700
Q12778,P15918,FOXO1,RAG1,True,True,False,True,True,False,4,CollecTRI:18469817;CollecTRI:21655267;DoRothEA:21655267;TRRUST:21655267,CollecTRI;DoRothEA;GEREDB_CollecTRI;Pavlidis2021_CollecTRI;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,7,3,2,18469817;21655267
O43524,P49765,FOXO3,VEGFB,True,True,False,True,True,False,3,CollecTRI:21860419;DoRothEA:21860419;TRRUST:21860419,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,21860419
P98177,O00231,FOXO4,PSMD11,True,True,False,True,True,False,3,CollecTRI:22972301;DoRothEA:22972301;TRRUST:22972301,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,22972301
P98177,P50591,FOXO4,TNFSF10,True,True,False,True,True,False,3,CollecTRI:23630076;DoRothEA:23630076;TRRUST:23630076,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,23630076
Q9H334,P15918,FOXP1,RAG1,True,True,False,True,True,False,3,CollecTRI:21655267;DoRothEA:21655267;TRRUST:21655267,CollecTRI;DoRothEA;PAZAR_DoRothEA;Pavlidis2021_CollecTRI;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,7,3,1,21655267
O15409,P43699,FOXP2,NKX2-1,True,False,True,True,False,True,3,CollecTRI:18239190;DoRothEA:18239190;TRRUST:18239190,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,18239190
O15409,P78539,FOXP2,SRPX,True,True,False,True,True,False,3,CollecTRI:20858596;DoRothEA:20858596;TRRUST:20858596,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,20858596
Q9BZS1,P51679,FOXP3,CCR4,True,True,False,True,True,False,5,CollecTRI:20554955;CollecTRI:21036387;DoRothEA:21036387;HTRIdb:20554955;TRRUST:21036387,ARACNe-GTEx_DoRothEA;CollecTRI;DoRothEA;DoRothEA-A_CollecTRI;HTRIdb;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,8,4,2,20554955;21036387
Q9BZS1,P38936,FOXP3,CDKN1A,True,True,False,True,True,False,3,CollecTRI:19276356;DoRothEA:19276356;TRRUST:19276356,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,19276356
Q9BZS1,Q01826,FOXP3,SATB1,True,True,False,True,True,False,4,CollecTRI:21743493;DoRothEA:21743493;HTRIdb:20554955;TRRUST:21743493,CollecTRI;DoRothEA;HTRIdb;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,6,4,2,20554955;21743493
Q9BZS1,O95201,FOXP3,ZNF205,True,True,False,True,True,False,3,CollecTRI:22306510;DoRothEA:22306510;TRRUST:22306510,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,22306510
Q9C009,Q9H165,FOXQ1,BCL11A,True,True,False,True,True,False,3,CollecTRI:20145154;DoRothEA:20145154;TRRUST:20145154,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,20145154
Q9C009,Q6UXX9,FOXQ1,RSPO2,True,True,False,True,True,False,3,CollecTRI:20145154;DoRothEA:20145154;TRRUST:20145154,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,20145154
Q9C009,Q15672,FOXQ1,TWIST1,True,True,False,True,True,False,3,CollecTRI:23723077;DoRothEA:23723077;TRRUST:23723077,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,23723077
Q9C009,P15692,FOXQ1,VEGFA,True,True,False,True,True,False,3,CollecTRI:20145154;DoRothEA:20145154;TRRUST:20145154,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,20145154
Q9C009,P56704,FOXQ1,WNT3A,True,True,False,True,True,False,3,CollecTRI:20145154;DoRothEA:20145154;TRRUST:20145154,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,20145154
P35637,P07288,FUS,KLK3,True,True,False,True,True,False,2,CollecTRI:21909421;TRRUST:21909421,CollecTRI;TRRUST;TRRUST_CollecTRI,3,2,1,21909421
P35637,Q00987,FUS,MDM2,True,False,True,True,False,True,2,CollecTRI:17234782;TRRUST:17234782,CollecTRI;TRRUST;TRRUST_CollecTRI,3,2,1,17234782
Q06546,P04626,GABPA,ERBB2,True,True,False,True,True,False,3,CollecTRI:7914192;DoRothEA:7914192;TRRUST:7914192,CollecTRI;DoRothEA;JASPAR_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,6,3,1,7914192
Q06546,P61247,GABPA,RPS3A,True,True,False,True,True,False,3,CollecTRI:12463423;DoRothEA:12463423;TRRUST:12463423,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,12463423
Q06546,O95201,GABPA,ZNF205,True,True,False,True,True,False,3,CollecTRI:22306510;DoRothEA:22306510;TRRUST:22306510,CollecTRI;DoRothEA;ENCODE-proximal;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,6,4,1,22306510
P15976,O14867,GATA1,BACH1,True,True,False,True,True,False,3,CollecTRI:16492768;DoRothEA:16492768;TRRUST:16492768,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,16492768
P15976,P46663,GATA1,BDKRB1,True,True,False,True,True,False,3,CollecTRI:10842322;DoRothEA:10842322;TRRUST:10842322,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,10842322
P15976,P49715,GATA1,CEBPA,True,False,True,True,False,True,3,CollecTRI:19825991;DoRothEA:19825991;TRRUST:19825991,CollecTRI;DoRothEA;SIGNOR_CollecTRI;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,6,3,1,19825991
P15976,Q16555,GATA1,DPYSL2,True,True,False,True,True,False,3,CollecTRI:15207709;DoRothEA:15207709;TRRUST:15207709,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,15207709
P15976,P00488,GATA1,F13A1,True,True,False,True,True,False,3,CollecTRI:10037697;DoRothEA:10037697;TRRUST:10037697,CollecTRI;DoRothEA;TFactS_CollecTRI;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,6,3,1,10037697
P15976,P09958,GATA1,FURIN,True,True,False,True,True,False,3,CollecTRI:12411321;DoRothEA:12411321;TRRUST:12411321,CollecTRI;DoRothEA;JASPAR_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,6,3,1,12411321
P15976,O95467,GATA1,GNAS,True,True,False,True,True,False,3,CollecTRI:11418466;DoRothEA:11418466;TRRUST:11418466,CollecTRI;DoRothEA;GEREDB_CollecTRI;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,6,3,1,11418466
P15976,P84996,GATA1,GNAS,True,True,False,True,True,False,3,CollecTRI:11418466;DoRothEA:11418466;TRRUST:11418466,CollecTRI;DoRothEA;GEREDB_CollecTRI;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,6,3,1,11418466
P15976,P63092,GATA1,GNAS,True,True,False,True,True,False,3,CollecTRI:11418466;DoRothEA:11418466;TRRUST:11418466,CollecTRI;DoRothEA;GEREDB_CollecTRI;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,6,3,1,11418466
P15976,Q5JWF2,GATA1,GNAS,True,True,False,True,True,False,3,CollecTRI:11418466;DoRothEA:11418466;TRRUST:11418466,CollecTRI;DoRothEA;GEREDB_CollecTRI;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,6,3,1,11418466
P15976,P13224,GATA1,GP1BB,True,True,False,True,True,False,5,CollecTRI:11418466;CollecTRI:8703016;DoRothEA:8703016;TRRUST:11418466;TRRUST:8703016,CollecTRI;DoRothEA;ENCODE-proximal;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,6,4,2,11418466;8703016
P15976,P01579,GATA1,IFNG,True,True,False,True,True,False,3,CollecTRI:12836278;DoRothEA:12836278;TRRUST:12836278,CollecTRI;DoRothEA;NTNU.Curated_CollecTRI;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,6,3,1,12836278
P15976,P08514,GATA1,ITGA2B,True,True,False,True,True,False,4,CollecTRI:17725493;CollecTRI:8408012;DoRothEA:8408012;TRRUST:8408012,ARACNe-GTEx_DoRothEA;CollecTRI;DoRothEA;SIGNOR_CollecTRI;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,7,3,2,17725493;8408012
P15976,P15941,GATA1,MUC1,True,True,False,True,True,False,3,CollecTRI:17078870;DoRothEA:17078870;TRRUST:17078870,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,17078870
P15976,Q96AQ6,GATA1,PBXIP1,True,True,False,True,True,False,3,CollecTRI:22187427;DoRothEA:22187427;TRRUST:22187427,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,22187427
P15976,P50336,GATA1,PPOX,True,False,True,True,False,True,4,CollecTRI:17364814;CollecTRI:18191920;DoRothEA:18191920;TRRUST:18191920,CollecTRI;DoRothEA;ENCODE-proximal;GEREDB_CollecTRI;HOCOMOCO_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,8,4,2,17364814;18191920
P15976,P43088,GATA1,PTGFR,True,False,True,True,False,True,3,CollecTRI:14746914;DoRothEA:14746914;TRRUST:14746914,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,14746914
P15976,P04279,GATA1,SEMG1,True,True,False,True,True,False,3,CollecTRI:18602691;DoRothEA:18602691;TRRUST:18602691,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,18602691
P15976,Q15797,GATA1,SMAD1,True,True,False,True,True,False,3,CollecTRI:22036566;DoRothEA:22036566;TRRUST:22036566,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,22036566
P15976,Q06520,GATA1,SULT2A1,True,True,False,True,True,False,1,CollecTRI:22865859,CollecTRI;ENCODE-distal;TRRUST_CollecTRI,3,2,1,22865859
P23769,Q16555,GATA2,DPYSL2,True,True,False,True,True,False,3,CollecTRI:15207709;DoRothEA:15207709;TRRUST:15207709,CollecTRI;DoRothEA;PAZAR_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,6,3,1,15207709
P23769,Q9UQF0,GATA2,ERVW-1,True,True,False,True,True,False,3,CollecTRI:15888734;DoRothEA:15888734;TRRUST:15888734,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,15888734
P23769,Q06520,GATA2,SULT2A1,True,True,False,True,True,False,1,CollecTRI:22865859,CollecTRI;ENCODE-distal;TRRUST_CollecTRI,3,2,1,22865859
P23771,P12830,GATA3,CDH1,True,True,False,True,True,False,3,CollecTRI:20189993;DoRothEA:20189993;TRRUST:20189993,CollecTRI;DoRothEA;GEREDB_CollecTRI;PAZAR_DoRothEA;ReMap_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,8,3,1,20189993
P23771,P22223,GATA3,CDH3,True,False,True,True,False,True,3,CollecTRI:22120723;DoRothEA:22120723;TRRUST:22120723,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,22120723
P23771,Q99626,GATA3,CDX2,True,True,False,True,True,False,3,CollecTRI:19700764;DoRothEA:19700764;TRRUST:19700764,CollecTRI;DoRothEA;GEREDB_CollecTRI;PAZAR_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,7,3,1,19700764
P23771,P09341,GATA3,CXCL1,True,True,True,True,False,True,3,CollecTRI:22120723;DoRothEA:22120723;TRRUST:22120723,CollecTRI;CytReg_CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,6,3,1,22120723
P23771,P19235,GATA3,EPOR,True,True,False,True,True,False,3,CollecTRI:23577103;DoRothEA:23577103;TRRUST:23577103,CollecTRI;DoRothEA;PAZAR_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,6,3,1,23577103
P23771,Q9UQF0,GATA3,ERVW-1,True,True,False,True,True,False,3,CollecTRI:15888734;DoRothEA:15888734;TRRUST:15888734,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,15888734
P23771,Q99958,GATA3,FOXC2,True,False,True,True,False,True,3,CollecTRI:22120723;DoRothEA:22120723;TRRUST:22120723,CollecTRI;DoRothEA;SIGNOR_CollecTRI;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,6,3,1,22120723
P23771,P14061,GATA3,HSD17B1,True,False,True,True,False,True,3,CollecTRI:9231796;DoRothEA:9231796;TRRUST:9231796,CollecTRI;DoRothEA;TFactS_CollecTRI;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,6,3,1,9231796
P23771,P22301,GATA3,IL10,True,True,False,True,True,False,5,CollecTRI:19828627;CollecTRI:21507199;CollecTRI:28100679;DoRothEA:21507199;TRRUST:21507199,CollecTRI;CytReg_CollecTRI;DoRothEA;GEREDB_CollecTRI;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,7,3,3,19828627;21507199;28100679
P23771,Q99665,GATA3,IL12RB2,True,False,True,True,False,True,3,CollecTRI:21632975;DoRothEA:21632975;TRRUST:21632975,CollecTRI;DoRothEA;PAZAR_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,6,3,1,21632975
P19838,P23771,NFKB1,GATA3,True,True,False,True,True,False,3,CollecTRI:20660789;DoRothEA:20660789;TRRUST:20660789,CollecTRI;DoRothEA;ENCODE-distal;ReMap_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,7,4,1,20660789
P23771,P19838,GATA3,NFKB1,True,True,False,False,False,False,3,CollecTRI:19686049;DoRothEA:19686049;TRRUST:19686049,CollecTRI;DoRothEA;PAZAR_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,6,3,1,19686049
P23771,P09466,GATA3,PAEP,True,True,False,True,True,False,3,CollecTRI:19483726;DoRothEA:19483726;TRRUST:19483726,CollecTRI;DoRothEA;GEREDB_CollecTRI;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,6,3,1,19483726
P23771,Q04206,GATA3,RELA,True,True,False,False,False,False,3,CollecTRI:19686049;DoRothEA:19686049;TRRUST:19686049,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,19686049
Q04206,P23771,RELA,GATA3,True,True,False,True,True,False,3,CollecTRI:20660789;DoRothEA:20660789;TRRUST:20660789,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,20660789
P23771,Q14765,GATA3,STAT4,True,False,True,True,False,True,6,CollecTRI:15251440;CollecTRI:18691059;CollecTRI:19124743;CollecTRI:21632975;DoRothEA:21632975;TRRUST:21632975,CollecTRI;DoRothEA;GEREDB_CollecTRI;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,6,3,4,15251440;18691059;19124743;21632975
P23771,Q9NQB0,GATA3,TCF7L2,True,True,False,True,True,False,3,CollecTRI:22951069;DoRothEA:22951069;TRRUST:22951069,CollecTRI;DoRothEA;HOCOMOCO_DoRothEA;PAZAR_DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,7,3,1,22951069
Q9NQB0,P23771,TCF7L2,GATA3,True,True,False,False,False,False,3,CollecTRI:22951069;DoRothEA:22951069;TRRUST:22951069,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,22951069
P43694,P12104,GATA4,FABP2,True,True,False,True,True,False,4,CollecTRI:17290010;CollecTRI:22539995;TRRUST:17290010;TRRUST:22539995,CollecTRI;DoRothEA;TFactS_CollecTRI;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,6,3,2,17290010;22539995
P43694,P31994,GATA4,FCGR2B,True,True,False,True,True,False,3,CollecTRI:15153544;DoRothEA:15153544;TRRUST:15153544,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,15153544
P43694,O75015,GATA4,FCGR3B,True,True,False,True,True,False,3,CollecTRI:15153544;DoRothEA:15153544;TRRUST:15153544,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,15153544
P43694,O15520,GATA4,FGF10,True,True,False,True,True,False,3,CollecTRI:22303449;DoRothEA:22303449;TRRUST:22303449,CollecTRI;DoRothEA;Pavlidis2021_CollecTRI;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,6,3,1,22303449
P43694,Q9UKV0,GATA4,HDAC9,True,False,True,True,False,True,3,CollecTRI:18332107;DoRothEA:18332107;TRRUST:18332107,CollecTRI;DoRothEA;TRRUST;TRRUST_CollecTRI;TRRUST_DoRothEA,5,3,1,18332107
