rank,term,p_value,z_score,combined_score,overlap_genes,adjusted_p_value,old_p_value,old_adjusted_p_value,neg_log10_adj_p,overlap_count
549,Regulation Of Cardiac Muscle Hypertrophy (GO:0010611),0.05597578058787951,18.4860853432282,53.29235549319145,['RGS2'],0.10073601315268663,0,0,0.9968152412890203,1
550,Epithelium Development (GO:0060429),0.0567455048100272,5.427083333333333,15.571272642043727,"['PCNA', 'ALDOC']",0.10193556136783068,0,0,0.9916742810418621,2
551,Fc-gamma Receptor Signaling Pathway (GO:0038094),0.05833855301300996,17.68145519077196,50.24171555062859,['SRC'],0.10311000067415714,0,0,0.986699210303594,1
552,Neuromuscular Junction Development (GO:0007528),0.05833855301300996,17.68145519077196,50.24171555062859,['DNAJA3'],0.10311000067415714,0,0,0.986699210303594,1
553,Regulation Of Muscle Cell Differentiation (GO:0051147),0.05833855301300996,17.68145519077196,50.24171555062859,['ID2'],0.10311000067415714,0,0,0.986699210303594,1
554,Photoperiodism (GO:0009648),0.05833855301300996,17.68145519077196,50.24171555062859,['ID2'],0.10311000067415714,0,0,0.986699210303594,1
555,Regulation Of Supramolecular Fiber Organization (GO:1902903),0.05833855301300996,17.68145519077196,50.24171555062859,['HSPA8'],0.10311000067415714,0,0,0.986699210303594,1
556,Positive Regulation Of BMP Signaling Pathway (GO:0030513),0.05833855301300996,17.68145519077196,50.24171555062859,['CCNA2'],0.10311000067415714,0,0,0.986699210303594,1
557,Positive Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010800),0.05833855301300996,17.68145519077196,50.24171555062859,['PLK1'],0.10311000067415714,0,0,0.986699210303594,1
558,Mononuclear Cell Differentiation (GO:1903131),0.05833855301300996,17.68145519077196,50.24171555062859,['IKZF1'],0.10311000067415714,0,0,0.986699210303594,1
559,Negative Regulation Of Cell Junction Assembly (GO:1901889),0.05833855301300996,17.68145519077196,50.24171555062859,['SRC'],0.10311000067415714,0,0,0.986699210303594,1
560,Negative Regulation Of Intracellular Protein Transport (GO:0090317),0.06069552982417541,16.943877551020407,47.47480020477031,['INSIG1'],0.10502133706880089,0,0,0.9787224568363767,1
561,Regulation Of Hippo Signaling (GO:0035330),0.06069552982417541,16.943877551020407,47.47480020477031,['SRC'],0.10502133706880089,0,0,0.9787224568363767,1
562,Negative Regulation Of Response To Wounding (GO:1903035),0.06069552982417541,16.943877551020407,47.47480020477031,['SERPINE1'],0.10502133706880089,0,0,0.9787224568363767,1
563,Negative Regulation Of Telomere Maintenance Via Telomere Lengthening (GO:1904357),0.06069552982417541,16.943877551020407,47.47480020477031,['SRC'],0.10502133706880089,0,0,0.9787224568363767,1
564,Regulation Of Monocyte Chemotaxis (GO:0090025),0.06069552982417541,16.943877551020407,47.47480020477031,['SERPINE1'],0.10502133706880089,0,0,0.9787224568363767,1
565,Regulation Of Myelination (GO:0031641),0.06069552982417541,16.943877551020407,47.47480020477031,['KIF14'],0.10502133706880089,0,0,0.9787224568363767,1
566,Osteoclast Differentiation (GO:0030316),0.06069552982417541,16.943877551020407,47.47480020477031,['SRC'],0.10502133706880089,0,0,0.9787224568363767,1
567,Regulation Of Protein Processing (GO:0070613),0.06069552982417541,16.943877551020407,47.47480020477031,['CHAC1'],0.10502133706880089,0,0,0.9787224568363767,1
568,Cellular Response To Hexose Stimulus (GO:0071331),0.06069552982417541,16.943877551020407,47.47480020477031,['XBP1'],0.10502133706880089,0,0,0.9787224568363767,1
569,Ventricular Cardiac Muscle Tissue Development (GO:0003229),0.06069552982417541,16.943877551020407,47.47480020477031,['ID2'],0.10502133706880089,0,0,0.9787224568363767,1
570,"Wound Healing, Spreading Of Cells (GO:0044319)",0.06069552982417541,16.943877551020407,47.47480020477031,['CCNA2'],0.10502133706880089,0,0,0.9787224568363767,1
571,Mismatch Repair (GO:0006298),0.06069552982417541,16.943877551020407,47.47480020477031,['PCNA'],0.10502133706880089,0,0,0.9787224568363767,1
572,Regulation Of Gene Expression (GO:0010468),0.06080923436574254,2.290446841294299,6.413282352717693,"['EGR1', 'ID2', 'MYC', 'JADE2', 'TLR4', 'HSPA1A']",0.10503413208628257,0,0,0.978669548854334,6
573,Protein Autophosphorylation (GO:0046777),0.062035997186313606,5.153645833333333,14.327343946785978,"['MELK', 'SRC']",0.10677973034856768,0,0,0.9715111802029364,2
574,Mitochondrion Organization (GO:0007005),0.062035997186313606,5.153645833333333,14.327343946785978,"['DNAJA3', 'TIMM9']",0.10677973034856768,0,0,0.9715111802029364,2
575,Negative Regulation Of Cell Migration (GO:0030336),0.06270887331062412,5.121376811594203,14.182384623506447,"['SERPINE1', 'HMOX1']",0.10702777363332476,0,0,0.9705035085715383,2
576,Negative Regulation Of Endothelial Cell Apoptotic Process (GO:2000352),0.06304672495404354,16.26530612244898,44.95534064809558,['SERPINE1'],0.10702777363332476,0,0,0.9705035085715383,1
577,Regulation Of Interferon-Alpha Production (GO:0032647),0.06304672495404354,16.26530612244898,44.95534064809558,['TLR4'],0.10702777363332476,0,0,0.9705035085715383,1
578,Nuclear Membrane Organization (GO:0071763),0.06304672495404354,16.26530612244898,44.95534064809558,['PLK1'],0.10702777363332476,0,0,0.9705035085715383,1
579,Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903426),0.06304672495404354,16.26530612244898,44.95534064809558,['TLR4'],0.10702777363332476,0,0,0.9705035085715383,1
580,Cellular Response To Xenobiotic Stimulus (GO:0071466),0.06304672495404354,16.26530612244898,44.95534064809558,['MYC'],0.10702777363332476,0,0,0.9705035085715383,1
581,Positive Regulation Of Erythrocyte Differentiation (GO:0045648),0.06304672495404354,16.26530612244898,44.95534064809558,['HSPA1A'],0.10702777363332476,0,0,0.9705035085715383,1
582,Protein Targeting To Lysosome (GO:0006622),0.06304672495404354,16.26530612244898,44.95534064809558,['HSPA8'],0.10702777363332476,0,0,0.9705035085715383,1
583,DNA Synthesis Involved In DNA Repair (GO:0000731),0.06539215225886762,15.638932496075354,42.652889831563165,['PCNA'],0.10918963713444324,0,0,0.9618185772804345,1
584,Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:2001239),0.06539215225886762,15.638932496075354,42.652889831563165,['HSPA1A'],0.10918963713444324,0,0,0.9618185772804345,1
585,Regulation Of Immunoglobulin Production (GO:0002637),0.06539215225886762,15.638932496075354,42.652889831563165,['XBP1'],0.10918963713444324,0,0,0.9618185772804345,1
586,Positive Regulation Of TORC1 Signaling (GO:1904263),0.06539215225886762,15.638932496075354,42.652889831563165,['RRAGA'],0.10918963713444324,0,0,0.9618185772804345,1
587,Positive Regulation Of Mitotic Cell Cycle (GO:0045931),0.06539215225886762,15.638932496075354,42.652889831563165,['CDC25B'],0.10918963713444324,0,0,0.9618185772804345,1
588,Positive Regulation Of Nitric Oxide Biosynthetic Process (GO:0045429),0.06539215225886762,15.638932496075354,42.652889831563165,['TLR4'],0.10918963713444324,0,0,0.9618185772804345,1
589,Microtubule Polymerization Or Depolymerization (GO:0031109),0.06539215225886762,15.638932496075354,42.652889831563165,['KIF14'],0.10918963713444324,0,0,0.9618185772804345,1
590,Myeloid Cell Development (GO:0061515),0.06539215225886762,15.638932496075354,42.652889831563165,['SRC'],0.10918963713444324,0,0,0.9618185772804345,1
591,Negative Regulation Of Notch Signaling Pathway (GO:0045746),0.06539215225886762,15.638932496075354,42.652889831563165,['CHAC1'],0.10918963713444324,0,0,0.9618185772804345,1
592,Membrane Organization (GO:0061024),0.06542536961901863,4.996212121212121,13.623896946353439,"['HSPA8', 'KIF20A']",0.10918963713444324,0,0,0.9618185772804345,2
593,Negative Regulation Of Type II Interferon Production (GO:0032689),0.0677318256109869,15.058956916099774,40.541710435272364,['TLR4'],0.11134616256847762,0,0,0.953324745886817,1
594,Negative Regulation Of Wound Healing (GO:0061045),0.0677318256109869,15.058956916099774,40.541710435272364,['SERPINE1'],0.11134616256847762,0,0,0.953324745886817,1
595,Regulation Of Platelet Activation (GO:0010543),0.0677318256109869,15.058956916099774,40.541710435272364,['TLR4'],0.11134616256847762,0,0,0.953324745886817,1
596,Regulation Of Protein Transport (GO:0051223),0.0677318256109869,15.058956916099774,40.541710435272364,['HSPA8'],0.11134616256847762,0,0,0.953324745886817,1
597,Cell-Substrate Junction Assembly (GO:0007044),0.0677318256109869,15.058956916099774,40.541710435272364,['SRC'],0.11134616256847762,0,0,0.953324745886817,1
598,Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0048010),0.0677318256109869,15.058956916099774,40.541710435272364,['SRC'],0.11134616256847762,0,0,0.953324745886817,1
599,Positive Regulation Of Nitric Oxide Metabolic Process (GO:1904407),0.0677318256109869,15.058956916099774,40.541710435272364,['TLR4'],0.11134616256847762,0,0,0.953324745886817,1
600,Protein Depolymerization (GO:0051261),0.0677318256109869,15.058956916099774,40.541710435272364,['KIF14'],0.11134616256847762,0,0,0.953324745886817,1
601,Protein Insertion Into Mitochondrial Membrane (GO:0051204),0.0677318256109869,15.058956916099774,40.541710435272364,['TIMM9'],0.11134616256847762,0,0,0.953324745886817,1
602,Heart Development (GO:0007507),0.06818108212725724,4.876972386587771,13.097539204308811,"['CDKN1A', 'ID2']",0.11189852016898696,0,0,0.95117565687373,2
603,Peptidyl-Tyrosine Dephosphorylation (GO:0035335),0.07006575883720893,14.520408163265307,38.5999069065122,['DUSP6'],0.11329782280059315,0,0,0.9457784357215403,1
604,Positive Regulation Of B Cell Proliferation (GO:0030890),0.07006575883720893,14.520408163265307,38.5999069065122,['CD40'],0.11329782280059315,0,0,0.9457784357215403,1
605,Positive Regulation Of Dephosphorylation (GO:0035306),0.07006575883720893,14.520408163265307,38.5999069065122,['SRC'],0.11329782280059315,0,0,0.9457784357215403,1
606,Establishment Of Mitotic Spindle Orientation (GO:0000132),0.07006575883720893,14.520408163265307,38.5999069065122,['PLK1'],0.11329782280059315,0,0,0.9457784357215403,1
607,Positive Regulation Of Microtubule Polymerization (GO:0031116),0.07006575883720893,14.520408163265307,38.5999069065122,['HSPA1A'],0.11329782280059315,0,0,0.9457784357215403,1
608,Glycolytic Process (GO:0006096),0.07006575883720893,14.520408163265307,38.5999069065122,['ALDOC'],0.11329782280059315,0,0,0.9457784357215403,1
609,Integrated Stress Response Signaling (GO:0140467),0.07006575883720893,14.520408163265307,38.5999069065122,['FOSL1'],0.11329782280059315,0,0,0.9457784357215403,1
610,Negative Regulation Of DNA Binding (GO:0043392),0.07006575883720893,14.520408163265307,38.5999069065122,['NFKBIA'],0.11329782280059315,0,0,0.9457784357215403,1
611,Regulation Of Blood Coagulation (GO:0030193),0.07006575883720893,14.520408163265307,38.5999069065122,['SERPINE1'],0.11329782280059315,0,0,0.9457784357215403,1
612,Positive Regulation Of Cellular Biosynthetic Process (GO:0031328),0.07027299113062949,4.791182170542636,12.722350612514175,"['EGR1', 'TLR4']",0.11344724711938224,0,0,0.9452060381251632,2
613,Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010743),0.0723939657090184,14.019000703729768,36.80874147674154,['NFKBIA'],0.11499234424519321,0,0,0.9393310723658924,1
614,Regulation Of Vasculature Development (GO:1901342),0.0723939657090184,14.019000703729768,36.80874147674154,['HMOX1'],0.11499234424519321,0,0,0.9393310723658924,1
615,Positive Regulation Of Interleukin-10 Production (GO:0032733),0.0723939657090184,14.019000703729768,36.80874147674154,['TLR4'],0.11499234424519321,0,0,0.9393310723658924,1
616,Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:0008625),0.0723939657090184,14.019000703729768,36.80874147674154,['CASP10'],0.11499234424519321,0,0,0.9393310723658924,1
617,Positive Regulation Of Phosphate Metabolic Process (GO:0045937),0.0723939657090184,14.019000703729768,36.80874147674154,['SRC'],0.11499234424519321,0,0,0.9393310723658924,1
618,Innate Immune Response Activating Cell Surface Receptor Signaling Pathway (GO:0002220),0.0723939657090184,14.019000703729768,36.80874147674154,['SRC'],0.11499234424519321,0,0,0.9393310723658924,1
619,Intrinsic Apoptotic Signaling Pathway In Response To Endoplasmic Reticulum Stress (GO:0070059),0.0723939657090184,14.019000703729768,36.80874147674154,['CHAC1'],0.11499234424519321,0,0,0.9393310723658924,1
620,Negative Regulation Of Blood Coagulation (GO:0030195),0.0723939657090184,14.019000703729768,36.80874147674154,['SERPINE1'],0.11499234424519321,0,0,0.9393310723658924,1
621,Negative Regulation Of Carbohydrate Metabolic Process (GO:0045912),0.0723939657090184,14.019000703729768,36.80874147674154,['USP7'],0.11499234424519321,0,0,0.9393310723658924,1
622,Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090049),0.0723939657090184,14.019000703729768,36.80874147674154,['HMOX1'],0.11499234424519321,0,0,0.9393310723658924,1
623,Negative Regulation Of Developmental Growth (GO:0048640),0.07471646000262763,13.551020408163266,35.15209038871121,['CDKN1A'],0.11625175194109623,0,0,0.9346004934692556,1
624,B Cell Proliferation (GO:0042100),0.07471646000262763,13.551020408163266,35.15209038871121,['CD40'],0.11625175194109623,0,0,0.9346004934692556,1
625,Regulation Of Gluconeogenesis (GO:0006111),0.07471646000262763,13.551020408163266,35.15209038871121,['USP7'],0.11625175194109623,0,0,0.9346004934692556,1
626,acyl-CoA Metabolic Process (GO:0006637),0.07471646000262763,13.551020408163266,35.15209038871121,['HMGCS1'],0.11625175194109623,0,0,0.9346004934692556,1
627,Regulation Of Macrophage Activation (GO:0043030),0.07471646000262763,13.551020408163266,35.15209038871121,['TLR4'],0.11625175194109623,0,0,0.9346004934692556,1
628,Response To Estradiol (GO:0032355),0.07471646000262763,13.551020408163266,35.15209038871121,['NRIP1'],0.11625175194109623,0,0,0.9346004934692556,1
629,Positive Regulation Of Cholesterol Transport (GO:0032376),0.07471646000262763,13.551020408163266,35.15209038871121,['NFKBIA'],0.11625175194109623,0,0,0.9346004934692556,1
630,Positive Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001238),0.07471646000262763,13.551020408163266,35.15209038871121,['TLR4'],0.11625175194109623,0,0,0.9346004934692556,1
631,Positive Regulation Of Lamellipodium Organization (GO:1902745),0.07471646000262763,13.551020408163266,35.15209038871121,['SRC'],0.11625175194109623,0,0,0.9346004934692556,1
632,Toll-Like Receptor Signaling Pathway (GO:0002224),0.07471646000262763,13.551020408163266,35.15209038871121,['TLR4'],0.11625175194109623,0,0,0.9346004934692556,1
633,Positive Regulation Of Mononuclear Cell Migration (GO:0071677),0.07471646000262763,13.551020408163266,35.15209038871121,['SERPINE1'],0.11625175194109623,0,0,0.9346004934692556,1
634,Triglyceride Homeostasis (GO:0070328),0.07471646000262763,13.551020408163266,35.15209038871121,['XBP1'],0.11625175194109623,0,0,0.9346004934692556,1
635,Protein Localization To Chromatin (GO:0071168),0.07471646000262763,13.551020408163266,35.15209038871121,['PLK1'],0.11625175194109623,0,0,0.9346004934692556,1
636,Regulation Of Cholesterol Efflux (GO:0010874),0.07703325543276686,13.113232389730086,33.61600807740255,['NFKBIA'],0.11873456531602754,0,0,0.9254228333556879,1
637,NIK/NF-kappaB Signaling (GO:0038061),0.07703325543276686,13.113232389730086,33.61600807740255,['NFKBIA'],0.11873456531602754,0,0,0.9254228333556879,1
638,Negative Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032435),0.07703325543276686,13.113232389730086,33.61600807740255,['USP7'],0.11873456531602754,0,0,0.9254228333556879,1
639,Regulation Of Metaphase/Anaphase Transition Of Cell Cycle (GO:1902099),0.07703325543276686,13.113232389730086,33.61600807740255,['PLK1'],0.11873456531602754,0,0,0.9254228333556879,1
640,Chromosome Condensation (GO:0030261),0.07703325543276686,13.113232389730086,33.61600807740255,['PLK1'],0.11873456531602754,0,0,0.9254228333556879,1
641,Negative Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000134),0.07703325543276686,13.113232389730086,33.61600807740255,['CDKN1A'],0.11873456531602754,0,0,0.9254228333556879,1
642,Negative Regulation Of Small Molecule Metabolic Process (GO:0062014),0.0793443657059371,12.70280612244898,32.18837516559274,['USP7'],0.12078926551227405,0,0,0.9179716595553759,1
643,Regulation Of Sprouting Angiogenesis (GO:1903670),0.0793443657059371,12.70280612244898,32.18837516559274,['E2F2'],0.12078926551227405,0,0,0.9179716595553759,1
644,Positive Regulation Of Notch Signaling Pathway (GO:0045747),0.0793443657059371,12.70280612244898,32.18837516559274,['SRC'],0.12078926551227405,0,0,0.9179716595553759,1
645,Positive Regulation Of RNA Metabolic Process (GO:0051254),0.0793443657059371,12.70280612244898,32.18837516559274,['HSPA1A'],0.12078926551227405,0,0,0.9179716595553759,1
646,Positive Regulation Of Nitrogen Compound Metabolic Process (GO:0051173),0.0793443657059371,12.70280612244898,32.18837516559274,['NFKBIA'],0.12078926551227405,0,0,0.9179716595553759,1
647,Positive Regulation Of Telomerase Activity (GO:0051973),0.0793443657059371,12.70280612244898,32.18837516559274,['MYC'],0.12078926551227405,0,0,0.9179716595553759,1
648,Monoubiquitinated Protein Deubiquitination (GO:0035520),0.0793443657059371,12.70280612244898,32.18837516559274,['USP7'],0.12078926551227405,0,0,0.9179716595553759,1
649,Regulation Of Cell Adhesion Mediated By Integrin (GO:0033628),0.0793443657059371,12.70280612244898,32.18837516559274,['SERPINE1'],0.12078926551227405,0,0,0.9179716595553759,1
650,Defense Response To Virus (GO:0051607),0.08104024470756385,4.403520499108734,11.065207700859313,"['CD40', 'DDIT4']",0.12241275691783575,0,0,0.912173320994947,2
651,Negative Regulation Of Interleukin-6 Production (GO:0032715),0.0816498044624026,12.317254174397032,30.85861216573232,['TLR4'],0.12241275691783575,0,0,0.912173320994947,1
652,Regulation Of Interleukin-17 Production (GO:0032660),0.0816498044624026,12.317254174397032,30.85861216573232,['TLR4'],0.12241275691783575,0,0,0.912173320994947,1
653,Apoptotic Mitochondrial Changes (GO:0008637),0.0816498044624026,12.317254174397032,30.85861216573232,['SFN'],0.12241275691783575,0,0,0.912173320994947,1
654,Cellular Response To Amyloid-Beta (GO:1904646),0.0816498044624026,12.317254174397032,30.85861216573232,['TLR4'],0.12241275691783575,0,0,0.912173320994947,1
655,Cellular Response To Glucose Stimulus (GO:0071333),0.0816498044624026,12.317254174397032,30.85861216573232,['XBP1'],0.12241275691783575,0,0,0.912173320994947,1
656,Sister Chromatid Segregation (GO:0000819),0.0816498044624026,12.317254174397032,30.85861216573232,['PLK1'],0.12241275691783575,0,0,0.912173320994947,1
657,Establishment Of Mitotic Spindle Localization (GO:0040001),0.0816498044624026,12.317254174397032,30.85861216573232,['PLK1'],0.12241275691783575,0,0,0.912173320994947,1
658,Positive Regulation Of Immunoglobulin Production (GO:0002639),0.0816498044624026,12.317254174397032,30.85861216573232,['XBP1'],0.12241275691783575,0,0,0.912173320994947,1
659,Inner Mitochondrial Membrane Organization (GO:0007007),0.0816498044624026,12.317254174397032,30.85861216573232,['TIMM9'],0.12241275691783575,0,0,0.912173320994947,1
660,Transcription By RNA Polymerase II (GO:0006366),0.08325238225198861,4.333333333333333,10.772140317863167,"['XBP1', 'E2F2']",0.12404483450282476,0,0,0.9064213159836929,2
661,Platelet Aggregation (GO:0070527),0.08394958536129378,11.95438175270108,29.617445035780882,['GNAS'],0.12404483450282476,0,0,0.9064213159836929,1
662,Establishment Of Spindle Orientation (GO:0051294),0.08394958536129378,11.95438175270108,29.617445035780882,['PLK1'],0.12404483450282476,0,0,0.9064213159836929,1
663,Positive Regulation Of Mitotic Nuclear Division (GO:0045840),0.08394958536129378,11.95438175270108,29.617445035780882,['CDC20'],0.12404483450282476,0,0,0.9064213159836929,1
664,Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:0072332),0.08394958536129378,11.95438175270108,29.617445035780882,['DDIT4'],0.12404483450282476,0,0,0.9064213159836929,1
665,Liver Development (GO:0001889),0.08394958536129378,11.95438175270108,29.617445035780882,['XBP1'],0.12404483450282476,0,0,0.9064213159836929,1
666,Macrophage Activation (GO:0042116),0.08394958536129378,11.95438175270108,29.617445035780882,['TLR4'],0.12404483450282476,0,0,0.9064213159836929,1
667,Negative Regulation Of Cell Cycle G1/S Phase Transition (GO:1902807),0.08394958536129378,11.95438175270108,29.617445035780882,['CDKN1A'],0.12404483450282476,0,0,0.9064213159836929,1
668,Regulation Of Cardiac Muscle Contraction (GO:0055117),0.08394958536129378,11.95438175270108,29.617445035780882,['RGS2'],0.12404483450282476,0,0,0.9064213159836929,1
669,Regulation Of Signal Transduction (GO:0009966),0.08399392133845118,4.31042757417103,10.676975859773291,"['RGS2', 'SRC']",0.12404483450282476,0,0,0.9064213159836929,2
670,Positive Regulation Of Protein Metabolic Process (GO:0051247),0.08623081580636444,4.243127147766323,10.398749122125208,"['NFKBIA', 'PLK1']",0.12567669219854852,0,0,0.900745258417021,2
671,"DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0030330)",0.08624372197430759,11.612244897959183,28.456712045041098,['CDKN1A'],0.12567669219854852,0,0,0.900745258417021,1
672,Regulation Of Erythrocyte Differentiation (GO:0045646),0.08624372197430759,11.612244897959183,28.456712045041098,['HSPA1A'],0.12567669219854852,0,0,0.900745258417021,1
673,Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010799),0.08624372197430759,11.612244897959183,28.456712045041098,['PLK1'],0.12567669219854852,0,0,0.900745258417021,1
674,Positive Regulation Of RNA Splicing (GO:0033120),0.08624372197430759,11.612244897959183,28.456712045041098,['HSPA1A'],0.12567669219854852,0,0,0.900745258417021,1
675,Substrate Adhesion-Dependent Cell Spreading (GO:0034446),0.08624372197430759,11.612244897959183,28.456712045041098,['KIF14'],0.12567669219854852,0,0,0.900745258417021,1
676,Positive Regulation Of Interferon-Beta Production (GO:0032728),0.08624372197430759,11.612244897959183,28.456712045041098,['TLR4'],0.12567669219854852,0,0,0.900745258417021,1
677,Positive Regulation Of Myeloid Cell Differentiation (GO:0045639),0.08624372197430759,11.612244897959183,28.456712045041098,['HSPA1A'],0.12567669219854852,0,0,0.900745258417021,1
678,Protein Destabilization (GO:0031648),0.08624372197430759,11.612244897959183,28.456712045041098,['PLK1'],0.12567669219854852,0,0,0.900745258417021,1
679,Negative Regulation Of Stress-Activated MAPK Cascade (GO:0032873),0.08853222789026767,11.289115646258503,27.36920368672352,['MYC'],0.12825489905510917,0,0,0.891926036805117,1
680,Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705),0.08853222789026767,11.289115646258503,27.36920368672352,['CDKN1A'],0.12825489905510917,0,0,0.891926036805117,1
681,Positive Regulation Of Immune Effector Process (GO:0002699),0.08853222789026767,11.289115646258503,27.36920368672352,['XBP1'],0.12825489905510917,0,0,0.891926036805117,1
682,Regulation Of Cellular Component Biogenesis (GO:0044087),0.08853222789026767,11.289115646258503,27.36920368672352,['HSPA8'],0.12825489905510917,0,0,0.891926036805117,1
683,Negative Regulation Of Epithelial Cell Apoptotic Process (GO:1904036),0.09081511663134849,10.983452840595698,26.34852930034076,['SERPINE1'],0.1304147314415295,0,0,0.8846733486162812,1
684,Connective Tissue Development (GO:0061448),0.09081511663134849,10.983452840595698,26.34852930034076,['XBP1'],0.1304147314415295,0,0,0.8846733486162812,1
685,Positive Regulation Of Bone Mineralization (GO:0030501),0.09081511663134849,10.983452840595698,26.34852930034076,['CCNA2'],0.1304147314415295,0,0,0.8846733486162812,1
686,Positive Regulation Of Production Of Molecular Mediator Of Immune Response (GO:0002702),0.09081511663134849,10.983452840595698,26.34852930034076,['XBP1'],0.1304147314415295,0,0,0.8846733486162812,1
687,Positive Regulation Of Protein Tyrosine Kinase Activity (GO:0061098),0.09081511663134849,10.983452840595698,26.34852930034076,['SRC'],0.1304147314415295,0,0,0.8846733486162812,1
688,Lymphocyte Proliferation (GO:0046651),0.09081511663134849,10.983452840595698,26.34852930034076,['CD40'],0.1304147314415295,0,0,0.8846733486162812,1
689,Phosphorylation (GO:0016310),0.09187759273693019,2.9253820797123162,6.983759085297501,"['MELK', 'PLK1', 'CDC25B']",0.13139327554885907,0,0,0.8814268605506143,3
690,Defense Response To Bacterium (GO:0042742),0.09228339151793027,4.073432343234323,9.706545652223769,"['SERPINE1', 'TLR4']",0.13139327554885907,0,0,0.8814268605506143,2
691,Regulation Of MAPK Cascade (GO:0043408),0.09228339151793027,4.073432343234323,9.706545652223769,"['CCNA2', 'DUSP6']",0.13139327554885907,0,0,0.8814268605506143,2
692,Negative Regulation Of Mitochondrion Organization (GO:0010823),0.09309240170465724,10.693877551020408,25.38900533231373,['HSPA1A'],0.13139327554885907,0,0,0.8814268605506143,1
693,Negative Regulation Of Proteasomal Protein Catabolic Process (GO:1901799),0.09309240170465724,10.693877551020408,25.38900533231373,['USP7'],0.13139327554885907,0,0,0.8814268605506143,1
694,Negative Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000059),0.09309240170465724,10.693877551020408,25.38900533231373,['USP7'],0.13139327554885907,0,0,0.8814268605506143,1
695,Regulation Of Nitric Oxide Biosynthetic Process (GO:0045428),0.09309240170465724,10.693877551020408,25.38900533231373,['TLR4'],0.13139327554885907,0,0,0.8814268605506143,1
696,Regulation Of Receptor-Mediated Endocytosis (GO:0048259),0.09309240170465724,10.693877551020408,25.38900533231373,['SERPINE1'],0.13139327554885907,0,0,0.8814268605506143,1
697,Positive Regulation Of ATP-dependent Activity (GO:0032781),0.09309240170465724,10.693877551020408,25.38900533231373,['DNAJB1'],0.13139327554885907,0,0,0.8814268605506143,1
698,Positive Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001244),0.09309240170465724,10.693877551020408,25.38900533231373,['MYC'],0.13139327554885907,0,0,0.8814268605506143,1
699,Positive Regulation Of Lymphocyte Differentiation (GO:0045621),0.09309240170465724,10.693877551020408,25.38900533231373,['XBP1'],0.13139327554885907,0,0,0.8814268605506143,1
700,Histone H4 Acetylation (GO:0043967),0.09309240170465724,10.693877551020408,25.38900533231373,['JADE2'],0.13139327554885907,0,0,0.8814268605506143,1
701,Negative Regulation Of Cell Differentiation (GO:0045596),0.09458484725108045,4.013211382113822,9.464187818681536,"['NFKBIA', 'ID2']",0.13330931395730025,0,0,0.8751395065580062,2
702,Protein Stabilization (GO:0050821),0.09535573569552278,3.9935275080906147,9.385351911212885,"['USP7', 'HSPA1A']",0.13364500342783098,0,0,0.8740472735276117,2
703,Negative Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901991),0.09536409657552716,10.419152276295133,24.485561288951835,['CDKN1A'],0.13364500342783098,0,0,0.8740472735276117,1
704,Positive Regulation Of Myeloid Leukocyte Differentiation (GO:0002763),0.09536409657552716,10.419152276295133,24.485561288951835,['ID2'],0.13364500342783098,0,0,0.8740472735276117,1
705,Protein Localization To Chromosome (GO:0034502),0.09536409657552716,10.419152276295133,24.485561288951835,['PLK1'],0.13364500342783098,0,0,0.8740472735276117,1
706,Negative Regulation Of Proteolysis (GO:0045861),0.09763021468476817,10.158163265306122,23.633660200289185,['CHAC1'],0.13624103405162563,0,0,0.8656920687946423,1
707,Carbohydrate Catabolic Process (GO:0016052),0.09763021468476817,10.158163265306122,23.633660200289185,['ALDOC'],0.13624103405162563,0,0,0.8656920687946423,1
708,Positive Regulation Of Ossification (GO:0045778),0.09763021468476817,10.158163265306122,23.633660200289185,['CCNA2'],0.13624103405162563,0,0,0.8656920687946423,1
709,Regulation Of Osteoclast Differentiation (GO:0045670),0.09989076947033614,9.909905425584869,22.829231064333683,['TLR4'],0.13880742649323782,0,0,0.857587297578918,1
710,Branching Morphogenesis Of An Epithelial Tube (GO:0048754),0.09989076947033614,9.909905425584869,22.829231064333683,['MYC'],0.13880742649323782,0,0,0.857587297578918,1
711,Cellular Response To Glucose Starvation (GO:0042149),0.09989076947033614,9.909905425584869,22.829231064333683,['XBP1'],0.13880742649323782,0,0,0.857587297578918,1
